frequency_hz,receiver_dbfs_per_bin
223028857.422,-75.037516
223029003.906,-75.181020
223029150.391,-75.315521
223029296.875,-75.332383
223029443.359,-75.238591
223029589.844,-75.183238
223029736.328,-75.175801
223029882.812,-75.420714
223030029.297,-75.454604
223030175.781,-75.587536
223030322.266,-75.226448
223030468.750,-75.249673
223030615.234,-75.381797
223030761.719,-75.278148
223030908.203,-75.402279
223031054.688,-75.189813
223031201.172,-75.423222
223031347.656,-75.164633
223031494.141,-74.898694
223031640.625,-75.134079
223031787.109,-74.899915
223031933.594,-74.806726
223032080.078,-74.965182
223032226.562,-75.152687
223032373.047,-74.909763
223032519.531,-74.563790
223032666.016,-75.036552
223032812.500,-74.841036
223032958.984,-74.541970
223033105.469,-74.750860
223033251.953,-74.968478
223033398.438,-74.705614
223033544.922,-74.661187
223033691.406,-74.807354
223033837.891,-74.702867
223033984.375,-74.674402
223034130.859,-74.824590
223034277.344,-74.405313
223034423.828,-74.741067
223034570.312,-74.990423
223034716.797,-74.987995
223034863.281,-74.907776
223035009.766,-74.750652
223035156.250,-74.876959
223035302.734,-74.770034
223035449.219,-74.511874
223035595.703,-74.561857
223035742.188,-74.641935
223035888.672,-74.902587
223036035.156,-74.501797
223036181.641,-74.457191
223036328.125,-74.764108
223036474.609,-74.852201
223036621.094,-74.828122
223036767.578,-74.770007
223036914.062,-74.393644
223037060.547,-74.206080
223037207.031,-74.299847
223037353.516,-74.233940
223037500.000,-74.673504
223037646.484,-74.534189
223037792.969,-74.433101
223037939.453,-74.458373
223038085.938,-74.731406
223038232.422,-74.716287
223038378.906,-74.604920
223038525.391,-74.608894
223038671.875,-74.451430
223038818.359,-74.831482
223038964.844,-74.849208
223039111.328,-74.425693
223039257.812,-74.434802
223039404.297,-74.699700
223039550.781,-74.503172
223039697.266,-74.806073
223039843.750,-74.787486
223039990.234,-74.732092
223040136.719,-74.771615
223040283.203,-74.335769
223040429.688,-74.421516
223040576.172,-74.446239
223040722.656,-74.793422
223040869.141,-74.963222
223041015.625,-74.433885
223041162.109,-74.631049
223041308.594,-74.529778
223041455.078,-74.396474
223041601.562,-74.190332
223041748.047,-74.216258
223041894.531,-74.246104
223042041.016,-74.351723
223042187.500,-74.330870
223042333.984,-73.937714
223042480.469,-74.290944
223042626.953,-74.368879
223042773.438,-74.017526
223042919.922,-74.291912
223043066.406,-74.415366
223043212.891,-74.578605
223043359.375,-74.751356
223043505.859,-74.786735
223043652.344,-74.663139
223043798.828,-74.415723
223043945.312,-74.191673
223044091.797,-74.081073
223044238.281,-74.021803
223044384.766,-74.075300
223044531.250,-74.155238
223044677.734,-74.368080
223044824.219,-74.750464
223044970.703,-74.920127
223045117.188,-74.641804
223045263.672,-74.408532
223045410.156,-74.708406
223045556.641,-74.873982
223045703.125,-74.703005
223045849.609,-74.616186
223045996.094,-74.447539
223046142.578,-74.606179
223046289.062,-74.770011
223046435.547,-74.357388
223046582.031,-74.202517
223046728.516,-74.180447
223046875.000,-74.107954
223047021.484,-74.275855
223047167.969,-74.312711
223047314.453,-74.186085
223047460.938,-74.377674
223047607.422,-74.784838
223047753.906,-74.666199
223047900.391,-74.307160
223048046.875,-74.225059
223048193.359,-74.696130
223048339.844,-75.024927
223048486.328,-74.834817
223048632.812,-74.552322
223048779.297,-74.516793
223048925.781,-74.587123
223049072.266,-74.640850
223049218.750,-74.456632
223049365.234,-74.232702
223049511.719,-74.276593
223049658.203,-74.311032
223049804.688,-74.656396
223049951.172,-74.533233
223050097.656,-74.449723
223050244.141,-74.317255
223050390.625,-74.301384
223050537.109,-74.272237
223050683.594,-74.579836
223050830.078,-74.549717
223050976.562,-74.531784
223051123.047,-74.940301
223051269.531,-74.991169
223051416.016,-74.872453
223051562.500,-75.119977
223051708.984,-75.050122
223051855.469,-74.964656
223052001.953,-74.668560
223052148.438,-74.538030
223052294.922,-74.610882
223052441.406,-74.580611
223052587.891,-74.409039
223052734.375,-74.546828
223052880.859,-74.639189
223053027.344,-74.649441
223053173.828,-74.604076
223053320.312,-74.824094
223053466.797,-74.943177
223053613.281,-74.497405
223053759.766,-74.738790
223053906.250,-74.683559
223054052.734,-74.761437
223054199.219,-74.834941
223054345.703,-74.790888
223054492.188,-74.733159
223054638.672,-74.785746
223054785.156,-74.630302
223054931.641,-74.214624
223055078.125,-74.215812
223055224.609,-74.528080
223055371.094,-74.928676
223055517.578,-74.684097
223055664.062,-74.561587
223055810.547,-74.633136
223055957.031,-74.693706
223056103.516,-74.715802
223056250.000,-74.427109
223056396.484,-74.622217
223056542.969,-74.610007
223056689.453,-74.439417
223056835.938,-74.564626
223056982.422,-74.870318
223057128.906,-74.971779
223057275.391,-74.628694
223057421.875,-74.678749
223057568.359,-74.402253
223057714.844,-74.461848
223057861.328,-74.555973
223058007.812,-74.290933
223058154.297,-74.131501
223058300.781,-74.097283
223058447.266,-74.054351
223058593.750,-74.055708
223058740.234,-74.189031
223058886.719,-74.103147
223059033.203,-74.063995
223059179.688,-73.832350
223059326.172,-74.115466
223059472.656,-74.387931
223059619.141,-74.332366
223059765.625,-74.322949
223059912.109,-74.291660
223060058.594,-74.667591
223060205.078,-74.477953
223060351.562,-74.183971
223060498.047,-74.172575
223060644.531,-74.471161
223060791.016,-74.330276
223060937.500,-73.783340
223061083.984,-73.817402
223061230.469,-74.297575
223061376.953,-74.239871
223061523.438,-74.151259
223061669.922,-74.239398
223061816.406,-74.200336
223061962.891,-74.006599
223062109.375,-73.857603
223062255.859,-73.732649
223062402.344,-73.931623
223062548.828,-74.019173
223062695.312,-73.971692
223062841.797,-74.096099
223062988.281,-73.926047
223063134.766,-74.035087
223063281.250,-74.267332
223063427.734,-74.579910
223063574.219,-74.188244
223063720.703,-73.941719
223063867.188,-74.103528
223064013.672,-74.478344
223064160.156,-74.394160
223064306.641,-74.374020
223064453.125,-74.517073
223064599.609,-74.483107
223064746.094,-74.500713
223064892.578,-74.272042
223065039.062,-74.522776
223065185.547,-74.509743
223065332.031,-74.489226
223065478.516,-74.612351
223065625.000,-74.670915
223065771.484,-74.792336
223065917.969,-74.691873
223066064.453,-74.483694
223066210.938,-74.471858
223066357.422,-74.470970
223066503.906,-74.276146
223066650.391,-74.458166
223066796.875,-74.570834
223066943.359,-74.966175
223067089.844,-74.757441
223067236.328,-74.343802
223067382.812,-74.362868
223067529.297,-74.443569
223067675.781,-74.786412
223067822.266,-74.763707
223067968.750,-74.909131
223068115.234,-74.918817
223068261.719,-74.779187
223068408.203,-74.684581
223068554.688,-74.614019
223068701.172,-74.926277
223068847.656,-75.206486
223068994.141,-74.861991
223069140.625,-74.918472
223069287.109,-75.219378
223069433.594,-75.052086
223069580.078,-75.230568
223069726.562,-75.037029
223069873.047,-74.824912
223070019.531,-74.858690
223070166.016,-74.918187
223070312.500,-74.708313
223070458.984,-74.832826
223070605.469,-74.844459
223070751.953,-74.828140
223070898.438,-75.146708
223071044.922,-75.165520
223071191.406,-75.047347
223071337.891,-74.811687
223071484.375,-74.767717
223071630.859,-75.281298
223071777.344,-75.182750
223071923.828,-74.855655
223072070.312,-74.927200
223072216.797,-75.139331
223072363.281,-75.136729
223072509.766,-75.183013
223072656.250,-75.127542
223072802.734,-75.092000
223072949.219,-75.358445
223073095.703,-75.599856
223073242.188,-75.370916
223073388.672,-75.386161
223073535.156,-75.287858
223073681.641,-75.431053
223073828.125,-75.534794
223073974.609,-75.224368
223074121.094,-75.434999
223074267.578,-75.526651
223074414.062,-75.285261
223074560.547,-75.441168
223074707.031,-75.171346
223074853.516,-75.039985
223075000.000,-75.050803
223075146.484,-74.885411
223075292.969,-75.068035
223075439.453,-75.172517
223075585.938,-75.189806
223075732.422,-74.774488
223075878.906,-74.781243
223076025.391,-74.803819
223076171.875,-75.010095
223076318.359,-75.056367
223076464.844,-75.274829
223076611.328,-75.485374
223076757.812,-75.062000
223076904.297,-74.656768
223077050.781,-74.778420
223077197.266,-75.080048
223077343.750,-75.017872
223077490.234,-75.020840
223077636.719,-75.000370
223077783.203,-75.243173
223077929.688,-75.448348
223078076.172,-75.494735
223078222.656,-75.145370
223078369.141,-74.776038
223078515.625,-74.752279
223078662.109,-74.807925
223078808.594,-74.320836
223078955.078,-74.296103
223079101.562,-74.934254
223079248.047,-75.208703
223079394.531,-75.190207
223079541.016,-75.487167
223079687.500,-75.913592
223079833.984,-75.964501
223079980.469,-75.780096
223080126.953,-75.644678
223080273.438,-75.374579
223080419.922,-75.375111
223080566.406,-75.290207
223080712.891,-75.349339
223080859.375,-75.379308
223081005.859,-75.319221
223081152.344,-75.422197
223081298.828,-75.216902
223081445.312,-75.541222
223081591.797,-75.651771
223081738.281,-75.316455
223081884.766,-75.189487
223082031.250,-75.342127
223082177.734,-75.520486
223082324.219,-75.659726
223082470.703,-75.403613
223082617.188,-75.182071
223082763.672,-75.022662
223082910.156,-75.181440
223083056.641,-75.029208
223083203.125,-75.114074
223083349.609,-75.308279
223083496.094,-75.388502
223083642.578,-75.669025
223083789.062,-75.570151
223083935.547,-75.514372
223084082.031,-75.647059
223084228.516,-75.633801
223084375.000,-75.405934
223084521.484,-75.660956
223084667.969,-75.797901
223084814.453,-75.747981
223084960.938,-75.466528
223085107.422,-75.515820
223085253.906,-75.731035
223085400.391,-75.821727
223085546.875,-75.898194
223085693.359,-75.893318
223085839.844,-75.646578
223085986.328,-75.582232
223086132.812,-75.641420
223086279.297,-75.765112
223086425.781,-75.910333
223086572.266,-75.760620
223086718.750,-75.771792
223086865.234,-75.805018
223087011.719,-75.684671
223087158.203,-75.705222
223087304.688,-75.904512
223087451.172,-75.882885
223087597.656,-75.855840
223087744.141,-75.745025
223087890.625,-75.718950
223088037.109,-75.872960
223088183.594,-76.042460
223088330.078,-75.925442
223088476.562,-75.912412
223088623.047,-75.969783
223088769.531,-76.046728
223088916.016,-75.838237
223089062.500,-75.951307
223089208.984,-75.930151
223089355.469,-76.302191
223089501.953,-76.068157
223089648.438,-76.007376
223089794.922,-76.023508
223089941.406,-75.594718
223090087.891,-75.876904
223090234.375,-76.271213
223090380.859,-76.194147
223090527.344,-75.994590
223090673.828,-76.025623
223090820.312,-76.040476
223090966.797,-75.884465
223091113.281,-76.011232
223091259.766,-75.932747
223091406.250,-76.217685
223091552.734,-76.486519
223091699.219,-76.554997
223091845.703,-76.340780
223091992.188,-76.285363
223092138.672,-76.421435
223092285.156,-76.512040
223092431.641,-76.412635
223092578.125,-76.285612
223092724.609,-76.400635
223092871.094,-76.191099
223093017.578,-76.040936
223093164.062,-76.198968
223093310.547,-76.161179
223093457.031,-76.115199
223093603.516,-75.924259
223093750.000,-76.282150
223093896.484,-76.135396
223094042.969,-76.218833
223094189.453,-76.619956
223094335.938,-76.700937
223094482.422,-76.406606
223094628.906,-76.439255
223094775.391,-76.549667
223094921.875,-76.480615
223095068.359,-76.206633
223095214.844,-76.131587
223095361.328,-76.012681
223095507.812,-76.220467
223095654.297,-76.130624
223095800.781,-76.125495
223095947.266,-76.049225
223096093.750,-76.070101
223096240.234,-75.913590
223096386.719,-75.715454
223096533.203,-75.672633
223096679.688,-76.153375
223096826.172,-76.681464
223096972.656,-76.216043
223097119.141,-76.099021
223097265.625,-76.265895
223097412.109,-76.261173
223097558.594,-76.363242
223097705.078,-76.207460
223097851.562,-76.091436
223097998.047,-76.059300
223098144.531,-76.019331
223098291.016,-76.190598
223098437.500,-76.543492
223098583.984,-76.533577
223098730.469,-76.326193
223098876.953,-76.191706
223099023.438,-76.347926
223099169.922,-76.578145
223099316.406,-76.264212
223099462.891,-76.158211
223099609.375,-76.016754
223099755.859,-75.762032
223099902.344,-75.756068
223100048.828,-75.694901
223100195.312,-75.565264
223100341.797,-75.582487
223100488.281,-75.514015
223100634.766,-75.602423
223100781.250,-75.820787
223100927.734,-75.848851
223101074.219,-75.729355
223101220.703,-75.704539
223101367.188,-75.707673
223101513.672,-75.727328
223101660.156,-75.635013
223101806.641,-75.839121
223101953.125,-76.042491
223102099.609,-75.822555
223102246.094,-75.668959
223102392.578,-75.814809
223102539.062,-75.945787
223102685.547,-75.867819
223102832.031,-75.903404
223102978.516,-75.934972
223103125.000,-76.002533
223103271.484,-75.821896
223103417.969,-75.925767
223103564.453,-75.484565
223103710.938,-75.417805
223103857.422,-75.537323
223104003.906,-75.010495
223104150.391,-74.818176
223104296.875,-75.004691
223104443.359,-74.893405
223104589.844,-75.125961
223104736.328,-75.339514
223104882.812,-75.699628
223105029.297,-75.769845
223105175.781,-75.405584
223105322.266,-75.435150
223105468.750,-75.894009
223105615.234,-75.926965
223105761.719,-75.866471
223105908.203,-75.884400
223106054.688,-75.577123
223106201.172,-75.295128
223106347.656,-75.679919
223106494.141,-75.603714
223106640.625,-75.637464
223106787.109,-75.593314
223106933.594,-75.574139
223107080.078,-75.819407
223107226.562,-75.562035
223107373.047,-75.513384
223107519.531,-75.992626
223107666.016,-75.461114
223107812.500,-75.319752
223107958.984,-75.354015
223108105.469,-75.511967
223108251.953,-75.332991
223108398.438,-74.825232
223108544.922,-74.962710
223108691.406,-74.785294
223108837.891,-74.775069
223108984.375,-75.229271
223109130.859,-75.312755
223109277.344,-75.416383
223109423.828,-75.286050
223109570.312,-74.983685
223109716.797,-75.224754
223109863.281,-75.515237
223110009.766,-75.384933
223110156.250,-75.213512
223110302.734,-75.276742
223110449.219,-75.331424
223110595.703,-75.371844
223110742.188,-75.368410
223110888.672,-75.712854
223111035.156,-75.816840
223111181.641,-75.580077
223111328.125,-75.497022
223111474.609,-75.590001
223111621.094,-75.358083
223111767.578,-75.625611
223111914.062,-75.568417
223112060.547,-75.400645
223112207.031,-75.301925
223112353.516,-75.049975
223112500.000,-74.876719
223112646.484,-74.725032
223112792.969,-74.997383
223112939.453,-75.358859
223113085.938,-75.314619
223113232.422,-75.382404
223113378.906,-75.386267
223113525.391,-75.810565
223113671.875,-75.803445
223113818.359,-75.470194
223113964.844,-75.480645
223114111.328,-75.575767
223114257.812,-75.586282
223114404.297,-75.449913
223114550.781,-75.736513
223114697.266,-75.454211
223114843.750,-75.491697
223114990.234,-75.640527
223115136.719,-75.766056
223115283.203,-75.952776
223115429.688,-76.142480
223115576.172,-75.970374
223115722.656,-75.715837
223115869.141,-75.474285
223116015.625,-75.451394
223116162.109,-75.375263
223116308.594,-75.470884
223116455.078,-75.564098
223116601.562,-75.547868
223116748.047,-75.144270
223116894.531,-75.203766
223117041.016,-75.504976
223117187.500,-75.557091
223117333.984,-75.557901
223117480.469,-75.623954
223117626.953,-75.441710
223117773.438,-75.653010
223117919.922,-75.313951
223118066.406,-75.049462
223118212.891,-75.094757
223118359.375,-75.219724
223118505.859,-75.203096
223118652.344,-75.240230
223118798.828,-74.968004
223118945.312,-75.068386
223119091.797,-75.411082
223119238.281,-75.648730
223119384.766,-75.465058
223119531.250,-74.990999
223119677.734,-74.857107
223119824.219,-75.060151
223119970.703,-75.247354
223120117.188,-75.202409
223120263.672,-74.920374
223120410.156,-74.731963
223120556.641,-74.520261
223120703.125,-74.504889
223120849.609,-74.427344
223120996.094,-74.443636
223121142.578,-74.575773
223121289.062,-74.696840
223121435.547,-74.594607
223121582.031,-74.557681
223121728.516,-74.719418
223121875.000,-74.873749
