physical,role,frequency_hz,tx_on_dbfs_per_hz,same_capture_rf_off_dbfs_per_hz,signed_on_minus_off_linear_per_hz,positive_on_minus_off_dbfs_per_hz,in_mandatory_222p5_223p0_baseline
136,desired,222695214.843750,-108.144309405,-110.315007565,6.03060078145e-12,-112.196394204,0
136,desired,222695312.500000,-108.044178093,-110.287386665,6.32884059749e-12,-111.986758426,0
136,desired,222695410.156250,-107.512996531,-110.141161365,8.04946793832e-12,-110.942328251,0
136,desired,222695507.812500,-107.165903708,-110.167579982,9.58331027564e-12,-110.184844506,0
136,desired,222695605.468750,-107.735184018,-110.122136653,7.12272281636e-12,-111.473539561,0
136,desired,222695703.125000,-107.87860568,-110.215463133,6.78220844596e-12,-111.686288666,0
136,desired,222695800.781250,-107.769624581,-110.23258405,7.23380752767e-12,-111.406330508,0
136,desired,222695898.437500,-107.750313996,-109.977947245,6.73591896177e-12,-111.716031464,0
136,desired,222695996.093750,-107.934630149,-109.972577683,6.02595192024e-12,-112.199743378,0
136,desired,222696093.750000,-108.314190658,-110.142483869,5.06559034134e-12,-112.953699349,0
136,desired,222696191.406250,-107.74081994,-110.255198669,7.39424929378e-12,-111.311059115,0
136,desired,222696289.062500,-107.657769377,-109.832261558,6.75459080756e-12,-111.704009554,0
136,desired,222696386.718750,-107.267229779,-109.937704198,8.61743377436e-12,-110.646220455,0
136,desired,222696484.375000,-107.435320048,-110.091761801,8.25869001228e-12,-110.830888347,0
136,desired,222696582.031250,-107.268762538,-110.131718688,9.05402866585e-12,-110.431581348,0
136,desired,222696679.687500,-107.711221467,-109.972137396,6.87425103811e-12,-111.627746121,0
136,desired,222696777.343750,-107.834520114,-109.639897003,5.59996495741e-12,-112.518146906,0
136,desired,222696875.000000,-107.894306038,-109.823245247,5.82398967007e-12,-112.34779404,0
136,desired,222696972.656250,-108.371994795,-110.03449232,4.62701409361e-12,-113.346991777,0
136,desired,222697070.312500,-108.625298831,-110.17878049,4.12696455996e-12,-113.843692606,0
136,desired,222697167.968750,-107.964476641,-110.058454075,6.11279451815e-12,-112.137602028,0
136,desired,222697265.625000,-107.511406627,-109.713107492,7.05324719579e-12,-111.516108951,0
136,desired,222697363.281250,-107.736192498,-109.821899508,6.42288282111e-12,-111.922700012,0
136,desired,222697460.937500,-107.37197339,-109.558577282,7.24495660947e-12,-111.399642112,0
136,desired,222697558.593750,-107.724790634,-109.645163781,6.0344263455e-12,-112.193640092,0
136,desired,222697656.250000,-108.385593197,-109.67324438,3.72101673824e-12,-114.293383764,0
136,desired,222697753.906250,-108.513849028,-109.732906578,3.44609275896e-12,-114.626730368,0
136,desired,222697851.562500,-107.865364431,-109.783105592,5.83586067658e-12,-112.338950849,0
136,desired,222697949.218750,-107.802940396,-109.69381736,5.85417850055e-12,-112.325340396,0
136,desired,222698046.875000,-107.415408767,-109.683158171,7.37573303296e-12,-111.321948111,0
136,desired,222698144.531250,-107.774664612,-109.82682967,6.28617135315e-12,-112.016137848,0
136,desired,222698242.187500,-107.973459126,-109.733630265,5.31354672954e-12,-112.746154957,0
136,desired,222698339.843750,-107.801381544,-109.79491388,6.10703474433e-12,-112.141696092,0
136,desired,222698437.500000,-107.562069451,-109.661515844,6.7198840393e-12,-111.726382212,0
136,desired,222698535.156250,-108.03954673,-109.700284604,4.99077622466e-12,-113.018319025,0
136,desired,222698632.812500,-107.644521222,-109.700175685,6.48600996983e-12,-111.880223881,0
136,desired,222698730.468750,-107.900157129,-109.859029734,5.88759258142e-12,-112.300622506,0
136,desired,222698828.125000,-108.104003384,-109.863316299,5.15416473135e-12,-112.878417052,0
136,desired,222698925.781250,-107.775710555,-109.734953932,6.05964876431e-12,-112.175525481,0
136,desired,222699023.437500,-107.687923467,-109.918817065,6.8410370146e-12,-111.648780597,0
136,desired,222699121.093750,-107.737554163,-110.005027304,6.84778877315e-12,-111.644496444,0
136,desired,222699218.750000,-107.718731564,-110.170099943,7.29344578493e-12,-111.37067241,0
136,desired,222699316.406250,-107.893018102,-110.101497759,6.47519225748e-12,-111.887473322,0
136,desired,222699414.062500,-107.720016307,-110.000659167,6.90586351643e-12,-111.607820091,0
136,desired,222699511.718750,-107.774706879,-109.776237942,6.16406942898e-12,-112.101324783,0
136,desired,222699609.375000,-107.997483758,-109.666874649,5.06088270088e-12,-112.957737285,0
136,desired,222699707.031250,-107.908174834,-109.85510872,5.84834977212e-12,-112.329666614,0
136,desired,222699804.687500,-107.778004698,-109.788507788,6.18110273037e-12,-112.089340383,0
136,desired,222699902.343750,-107.486824577,-109.964266551,7.75420589546e-12,-111.104626715,0
136,desired,222700000.000000,-108.007793282,-109.947164763,5.69811633298e-12,-112.442686884,0
136,desired,222700097.656250,-108.447228506,-109.732516379,3.66279499148e-12,-114.361873883,0
136,desired,222700195.312500,-108.088649243,-109.743528524,4.92036604753e-12,-113.08002587,0
136,desired,222700292.968750,-107.993165611,-109.806315367,5.41782309974e-12,-112.661751795,0
136,desired,222700390.625000,-107.748677627,-109.672208937,6.00917190472e-12,-112.211853719,0
136,desired,222700488.281250,-108.069815897,-109.868260303,5.28819660514e-12,-112.76692407,0
136,desired,222700585.937500,-108.25894115,-109.999420605,4.93024991411e-12,-113.071310658,0
136,desired,222700683.593750,-108.282867404,-109.947813285,4.7286596321e-12,-113.252619453,0
136,desired,222700781.250000,-107.945872448,-109.846130806,5.68705044444e-12,-112.451129195,0
136,desired,222700878.906250,-108.10222559,-109.736737428,4.85529674203e-12,-113.137842221,0
136,desired,222700976.562500,-107.716145582,-110.015626289,6.95533505604e-12,-111.576819441,0
136,desired,222701074.218750,-107.934099606,-109.957877179,5.99379625666e-12,-112.222980238,0
136,desired,222701171.875000,-107.767197858,-109.793126655,6.23382084278e-12,-112.052456833,0
136,desired,222701269.531250,-107.956209532,-109.95644467,5.90875268202e-12,-112.285041876,0
136,desired,222701367.187500,-107.87912374,-109.974808094,6.23807295808e-12,-112.049495502,0
136,desired,222701464.843750,-107.516104168,-110.088540874,7.91878418349e-12,-111.01341493,0
136,desired,222701562.500000,-107.45275344,-110.31202303,8.67056539045e-12,-110.619525821,0
136,desired,222701660.156250,-107.636104502,-110.190391841,7.66306022476e-12,-111.155977613,0
136,desired,222701757.812500,-107.879836504,-110.045290099,6.39731614146e-12,-111.940021869,0
136,desired,222701855.468750,-107.931251625,-110.06691113,6.25470296963e-12,-112.037933097,0
136,desired,222701953.125000,-108.26645801,-109.931558202,4.74692116994e-12,-113.235879804,0
136,desired,222702050.781250,-108.291280077,-110.018129559,4.86246963384e-12,-113.131430978,0
136,desired,222702148.437500,-107.771705246,-110.113966698,6.96335071871e-12,-111.571817304,0
136,desired,222702246.093750,-107.851621965,-109.920241673,6.21442466624e-12,-112.065990723,0
136,desired,222702343.750000,-108.298194722,-109.909958698,4.58774159466e-12,-113.384010518,0
136,desired,222702441.406250,-108.702805254,-110.293759686,4.13495579261e-12,-113.835291292,0
136,desired,222702539.062500,-108.167089355,-110.251777879,5.81400034011e-12,-112.355249472,0
136,desired,222702636.718750,-107.936385035,-110.155147721,6.43372899055e-12,-111.915372369,0
136,desired,222702734.375000,-107.889385389,-109.798808411,5.783629271e-12,-112.37799553,0
136,desired,222702832.031250,-107.378544945,-109.900273179,8.05484175849e-12,-110.939429871,0
136,desired,222702929.687500,-107.485425081,-110.13206968,8.14209769593e-12,-110.892636909,0
136,desired,222703027.343750,-107.875124489,-109.581005228,5.29841778662e-12,-112.758538,0
136,desired,222703125.000000,-107.860479005,-109.467428384,5.06170892577e-12,-112.957028326,0
136,desired,222703222.656250,-107.618390655,-109.832574352,6.91153569372e-12,-111.604254448,0
136,desired,222703320.312500,-108.297866558,-110.076119685,4.97209665624e-12,-113.034604374,0
136,desired,222703417.968750,-107.640603345,-110.019408953,7.26088485601e-12,-111.390104503,0
136,desired,222703515.625000,-107.736435631,-110.156022158,7.193434128e-12,-111.43063729,0
136,desired,222703613.281250,-108.189163483,-110.078710081,5.3530302243e-12,-112.714003045,0
136,desired,222703710.937500,-108.158679248,-109.959508721,5.18663623398e-12,-112.851142103,0
136,desired,222703808.593750,-107.461381635,-109.864629547,7.62501677084e-12,-111.177591968,0
136,desired,222703906.250000,-107.824342034,-109.972007679,6.43844721444e-12,-111.912188605,0
136,desired,222704003.906250,-108.268688171,-109.740984954,4.28356223538e-12,-113.681949189,0
136,desired,222704101.562500,-108.112497908,-109.99821881,5.43955701328e-12,-112.644364669,0
136,desired,222704199.218750,-107.710064443,-110.052597461,7.06350629046e-12,-111.509796637,0
136,desired,222704296.875000,-108.185952004,-109.903585911,4.96016625364e-12,-113.045037667,0
136,desired,222704394.531250,-108.207402853,-110.148695982,5.44642484818e-12,-112.638884845,0
136,desired,222704492.187500,-107.993180569,-110.123017978,6.15312315633e-12,-112.109043923,0
136,desired,222704589.843750,-108.444800977,-109.817211082,3.87618548034e-12,-114.115954496,0
136,desired,222704687.500000,-108.582522805,-109.772537033,3.32179368676e-12,-114.786273446,0
136,desired,222704785.156250,-108.326849677,-109.894868982,4.45489519857e-12,-113.511625083,0
136,desired,222704882.812500,-108.066947114,-110.033141196,5.6825118034e-12,-112.454596535,0
136,desired,222704980.468750,-108.886187803,-110.090481191,3.12971726069e-12,-115.044948949,0
136,desired,222705078.125000,-108.582912026,-110.076719981,4.03336604362e-12,-113.943323623,0
136,desired,222705175.781250,-108.359387331,-109.810144801,4.14334685868e-12,-113.826487084,0
136,desired,222705273.437500,-108.146975667,-109.840938082,4.9484971671e-12,-113.05526674,0
136,desired,222705371.093750,-107.699357552,-109.724422095,6.32984251615e-12,-111.986070949,0
136,desired,222705468.750000,-107.624695946,-109.730061844,6.6381908685e-12,-111.779502644,0
136,desired,222705566.406250,-107.85609104,-109.824759916,5.97114772767e-12,-112.239421841,0
136,desired,222705664.062500,-107.801632037,-110.024696087,6.64633714792e-12,-111.774176321,0
136,desired,222705761.718750,-107.606937392,-110.043795463,7.45060695225e-12,-111.278083467,0
136,desired,222705859.375000,-108.428449723,-110.250924543,4.9214202126e-12,-113.079095514,0
136,desired,222705957.031250,-108.545930405,-110.198133811,4.42274413556e-12,-113.543081847,0
136,desired,222706054.687500,-108.566835119,-110.138345029,4.22319006235e-12,-113.74359373,0
136,desired,222706152.343750,-108.439762852,-110.180137691,4.72895892113e-12,-113.252344585,0
136,desired,222706250.000000,-108.164666955,-110.100723151,5.48850894923e-12,-112.605456233,0
136,desired,222706347.656250,-107.790059233,-110.111359462,6.88705476761e-12,-111.619664634,0
136,desired,222706445.312500,-107.3836043,-110.088044501,8.46652547232e-12,-110.722947807,0
136,desired,222706542.968750,-107.752220451,-110.057092416,6.91005885641e-12,-111.605182535,0
136,desired,222706640.625000,-107.703292786,-110.151257674,7.31185385067e-12,-111.359724979,0
136,desired,222706738.281250,-107.641159402,-110.13411725,7.51818633559e-12,-111.238869147,0
136,desired,222706835.937500,-108.072216003,-109.909636945,5.3773210419e-12,-112.694340341,0
136,desired,222706933.593750,-108.002048534,-109.96539857,5.76146690003e-12,-112.394669288,0
136,desired,222707031.250000,-107.749830111,-110.114424073,7.04872750997e-12,-111.518892781,0
136,desired,222707128.906250,-108.629822983,-109.969121338,3.63802232619e-12,-114.3913464,0
136,desired,222707226.562500,-108.001217807,-110.09183444,6.05372493558e-12,-112.179773161,0
136,desired,222707324.218750,-107.54695919,-109.842166277,7.22143872807e-12,-111.413762693,0
136,desired,222707421.875000,-107.988327027,-109.69651227,5.16778634501e-12,-112.866954499,0
136,desired,222707519.531250,-108.292500716,-110.036236505,4.89973731233e-12,-113.09827203,0
136,desired,222707617.187500,-107.849998179,-110.100643875,6.6349811228e-12,-111.781603084,0
136,desired,222707714.843750,-108.046190656,-109.98121762,5.63791755316e-12,-112.488812794,0
136,desired,222707812.500000,-107.698147927,-109.873721304,6.6946443223e-12,-111.742724915,0
136,desired,222707910.156250,-107.561587724,-109.676471943,6.75899371612e-12,-111.701179573,0
136,desired,222708007.812500,-107.300290597,-109.781900876,8.10461005529e-12,-110.912678759,0
136,desired,222708105.468750,-106.960188195,-109.839554517,9.76002143096e-12,-110.105492287,0
136,desired,222708203.125000,-106.282445273,-109.724855327,1.28831930451e-11,-108.899764856,0
136,desired,222708300.781250,-105.665507636,-109.81208326,1.66877731915e-11,-107.776016115,0
136,desired,222708398.437500,-106.363525436,-110.103180363,1.33366685968e-11,-108.749526405,0
136,desired,222708496.093750,-107.103498054,-109.982365669,9.44206007261e-12,-110.249332408,0
136,desired,222708593.750000,-107.954575845,-109.85397054,5.67360837476e-12,-112.46140645,0
136,desired,222708691.406250,-108.323793714,-110.207971478,5.17785643259e-12,-112.858499955,0
136,desired,222708789.062500,-108.515735646,-110.077096565,4.25024304524e-12,-113.715862346,0
136,desired,222708886.718750,-108.174641679,-110.115449125,5.48657659662e-12,-112.606985534,0
136,desired,222708984.375000,-107.683912942,-110.026172253,7.10554183208e-12,-111.484027994,0
136,desired,222709082.031250,-108.113127423,-110.004689276,5.4522124116e-12,-112.634272329,0
136,desired,222709179.687500,-108.674583848,-110.016473412,3.60666502396e-12,-114.428941918,0
136,desired,222709277.343750,-108.604767423,-109.956874779,3.68890378798e-12,-114.331026717,0
136,desired,222709375.000000,-108.113844725,-109.988704771,5.41282853458e-12,-112.665757301,0
136,desired,222709472.656250,-108.333696156,-110.00604819,4.69068326239e-12,-113.287638917,0
136,desired,222709570.312500,-108.701126337,-109.947044848,3.36345059485e-12,-114.732149472,0
136,desired,222709667.968750,-108.246066453,-109.991852928,4.95713766172e-12,-113.047690204,0
136,desired,222709765.625000,-108.240134309,-110.043369534,5.09574964973e-12,-112.927919167,0
136,desired,222709863.281250,-108.227825289,-110.09684937,5.25948422411e-12,-112.790568432,0
136,desired,222709960.937500,-108.68335046,-109.986050768,3.50927231604e-12,-114.547829297,0
136,desired,222710058.593750,-108.268941556,-109.836869866,4.51447629189e-12,-113.453926234,0
136,desired,222710156.250000,-108.018928177,-109.985790051,5.7472334594e-12,-112.40541161,0
136,desired,222710253.906250,-107.861405693,-109.780354611,5.84410831824e-12,-112.332817432,0
136,desired,222710351.562500,-107.916836196,-109.846590468,5.7957988523e-12,-112.368866955,0
136,desired,222710449.218750,-108.286565953,-109.817970756,4.40886236438e-12,-113.556734587,0
136,desired,222710546.875000,-108.544079541,-109.901590518,3.75354938947e-12,-114.255578653,0
136,desired,222710644.531250,-108.181730475,-110.229432628,5.71399403421e-12,-112.430602174,0
136,desired,222710742.187500,-108.523806301,-109.930292672,3.88635547454e-12,-114.104574782,0
136,desired,222710839.843750,-108.455671894,-109.895719957,4.02727077295e-12,-113.949891697,0
136,desired,222710937.500000,-108.382593545,-110.066195935,4.6637129955e-12,-113.312681839,0
136,desired,222711035.156250,-108.735717622,-110.066780523,3.53173286556e-12,-114.520121532,0
136,desired,222711132.812500,-108.649431675,-110.15462557,3.99739211691e-12,-113.982232483,0
136,desired,222711230.468750,-108.202255631,-110.245112659,5.67651466938e-12,-112.459182355,0
136,desired,222711328.125000,-108.714301871,-109.963444745,3.36075199996e-12,-114.735635342,0
136,desired,222711425.781250,-108.800875645,-109.874343695,2.88634900702e-12,-115.396511567,0
136,desired,222711523.437500,-108.422406099,-109.781832999,3.86483696439e-12,-114.128688218,0
136,desired,222711621.093750,-107.876263519,-109.781113365,5.79006185681e-12,-112.373167966,0
136,desired,222711718.750000,-108.285858306,-109.975919878,4.78372525114e-12,-113.202337716,0
136,desired,222711816.406250,-108.144105767,-109.804246688,4.87061731609e-12,-113.124159916,0
136,desired,222711914.062500,-107.704740463,-109.882325796,6.68925069298e-12,-111.746225277,0
136,desired,222712011.718750,-108.290015508,-109.994162204,4.81167685251e-12,-113.177035471,0
